PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,GeoRefNo,Prop_Addr,Latitude,Longitude
531363030,1141,152000,20,RL,63,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,No,GLQ,54,Unf,0,1087,1141,GasA,Ex,Y,SBrkr,1141,0,0,1,0,1,1,3,1,Gd,6,Typ,0,,Detchd,2006,RFn,2,484,TA,TA,Y,182,0,0,0,0,0,,,,0,6,2009,WD ,Normal,531363030,5416 KANSAS DR,42.03772392,-93.69148693
902102060,1539,157500,70,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983,Unf,2,686,Gd,TA,P,70,78,68,0,0,0,,,,0,6,2008,WD ,Normal,902102060,1211 BURNETT AVE,42.03347845,-93.61561708
923229040,1008,153500,85,RL,72,9129,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,144,TA,TA,PConc,Gd,TA,Av,GLQ,923,Unf,0,0,923,GasA,TA,Y,SBrkr,1008,0,0,1,0,1,0,1,1,Gd,4,Typ,1,Fa,Attchd,1977,Fin,2,678,TA,TA,Y,201,66,0,0,0,0,,MnPrv,,0,7,2007,WD ,Normal,923229040,3431 SOUTHDALE DR,41.99110912,-93.60459116
903450110,816,110000,90,RM,110,8472,Grvl,,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,TA,N,SBrkr,816,0,0,1,0,1,0,2,1,TA,5,Typ,0,,CarPort,1963,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,,,,0,5,2010,WD ,Normal,903450110,326 N RIVERSIDE DR,,
909256020,1288,112000,50,RL,51,6191,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Fa,Fa,No,LwQ,384,Unf,0,440,824,GasA,TA,N,SBrkr,824,464,0,0,0,1,0,4,1,TA,6,Typ,0,,Detchd,1941,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD ,Normal,909256020,2342 STORM ST,42.01606471,-93.64728786
533221110,1512,177000,160,FV,,2980,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1159,Gd,TA,PConc,Gd,TA,No,GLQ,466,Unf,0,290,756,GasA,Ex,Y,SBrkr,756,756,0,1,0,2,1,2,1,Gd,5,Typ,0,,Detchd,2000,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,,,,0,5,2010,WD ,Normal,533221110,2707 HAMPTON ST,42.04615084,-93.64575049
526355080,2704,345000,80,RL,75,13860,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410,Unf,0,542,1952,GasA,Gd,Y,SBrkr,2000,704,0,1,0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,1972,Fin,2,538,TA,TA,Y,269,111,0,0,0,0,,MnPrv,,0,7,2009,WD ,Normal,526355080,2802 THOMPSON DR,42.04929427,-93.61548374
907181120,1652,207500,60,RL,68,8998,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Gd,TA,PConc,Gd,TA,Mn,GLQ,527,Unf,0,255,782,GasA,Ex,Y,SBrkr,782,870,0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2000,RFn,2,532,TA,TA,Y,0,70,0,0,0,0,,,,0,6,2008,WD ,Normal,907181120,5334 CERVANTES DR,42.01724607,-93.6908588
903234160,986,102000,30,RM,60,6180,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,960,960,GasA,TA,N,SBrkr,986,0,0,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1926,Unf,1,180,TA,TA,Y,0,128,0,0,0,0,,,,0,5,2007,WD ,Normal,903234160,717 10TH ST,42.03136278,-93.62060108
535454030,1040,81400,90,RL,60,8544,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,Stone,None,0,TA,TA,Slab,,,,,0,,0,0,0,Wall,Fa,N,FuseF,1040,0,0,0,0,2,0,2,2,TA,6,Typ,0,,Detchd,1950,Unf,2,400,TA,Fa,Y,0,0,0,0,0,0,,,,0,12,2006,WD ,Normal,535454030,1323 CARROLL AVE,42.0348732,-93.609088
534152070,1891,212500,50,RL,,18837,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,Mn,ALQ,687,LwQ,46,491,1224,GasA,TA,Y,SBrkr,1287,604,0,0,1,3,0,3,1,TA,7,Typ,1,TA,Attchd,1978,RFn,2,678,TA,TA,Y,0,69,0,0,0,0,,,,0,4,2010,WD ,Normal,534152070,2110 PRAIRIE VIEW EAST,42.04331738,-93.63734587
905106170,864,137250,20,RL,65,7832,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,775,Unf,0,89,864,GasA,Ex,Y,SBrkr,864,0,0,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1969,Unf,1,280,TA,TA,Y,226,0,0,0,0,0,,,,0,5,2010,WD ,Normal,905106170,902 ARIZONA AVE,42.03059022,-93.67644706
909257050,2080,234000,70,RL,53,10918,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,1276,1276,GasA,Ex,Y,SBrkr,1276,804,0,0,0,1,1,3,1,Gd,9,Typ,2,Gd,Detchd,1926,Unf,1,282,TA,TA,Y,0,0,0,0,145,0,,MnPrv,,0,6,2009,WD ,Normal,909257050,2222 STORM ST,42.01606057,-93.6448469
534252060,1728,119000,90,RL,,10624,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,1728,GasA,TA,Y,SBrkr,1728,0,0,0,1,2,0,6,2,TA,10,Typ,0,,Detchd,2002,Unf,1,352,TA,TA,Y,155,0,0,0,0,0,,,,0,11,2007,WD ,Normal,534252060,2223 MELROSE AVE,42.04404852,-93.62468097
903200080,1576,223500,70,RL,144,21384,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,GasA,Ex,Y,SBrkr,1072,504,0,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923,RFn,2,528,TA,TA,Y,0,312,0,0,0,0,,,,0,5,2009,WD ,Normal,903200080,1239 ORCHARD DR,42.03351131,-93.62911584
907126010,1040,152000,20,RL,82,12464,Pave,,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,TA,No,GLQ,732,Unf,0,308,1040,GasA,Gd,Y,SBrkr,1040,0,0,1,0,1,0,3,1,Gd,6,Typ,0,,Detchd,2000,Unf,2,576,TA,TA,Y,168,0,0,0,0,0,,GdPrv,,0,11,2009,WD ,Normal,907126010,5404 NORRIS ST,42.02116562,-93.69205031
908154040,1698,320000,20,RL,86,13286,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,1698,GasA,Ex,Y,SBrkr,1698,0,0,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007,Fin,3,768,TA,TA,Y,327,64,0,0,0,0,,,,0,2,2009,WD ,Normal,,,,
907285020,2034,219500,60,RL,,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573,TA,TA,PConc,Gd,TA,No,GLQ,739,Unf,0,318,1057,GasA,Ex,Y,SBrkr,1057,977,0,1,0,2,1,3,1,Gd,8,Typ,0,,Attchd,1998,RFn,2,645,TA,TA,Y,576,36,0,0,0,0,,GdPrv,,0,2,2009,WD ,Normal,907285020,4624 CLEMENS BLVD,42.01784835,-93.68143527
902109130,1701,94550,190,RM,63,7627,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Fa,TA,BrkTil,Fa,Po,No,Unf,0,Unf,0,600,600,GasA,Gd,N,SBrkr,1101,600,0,0,0,2,0,4,2,Fa,8,Typ,0,,,,,0,0,,,N,0,0,148,0,0,0,,,,0,10,2009,WD ,Normal,902109130,633 9TH ST,42.03028423,-93.61908511
903450060,1818,169500,50,RM,,7758,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600,TA,Fa,PConc,TA,TA,No,LwQ,224,Unf,0,816,1040,GasA,Ex,Y,FuseF,1226,592,0,0,0,1,1,4,1,TA,7,Typ,2,TA,Detchd,1951,Unf,1,240,TA,TA,Y,0,0,0,0,184,0,,,,0,6,2007,WD ,Normal,903450060,303 N RUSSELL AVE,42.02534759,-93.6284865
916455010,1756,204000,60,RL,,9303,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42,Gd,TA,PConc,Ex,TA,No,ALQ,742,Unf,0,130,872,GasA,Ex,Y,SBrkr,888,868,0,1,0,2,1,3,1,TA,7,Typ,0,,Attchd,1996,Fin,2,422,TA,TA,Y,144,122,0,0,0,0,,,,0,7,2007,WD ,Normal,916455010,2805 WHITE OAK DR,41.99724606,-93.64682492
535152070,1144,143000,80,RL,70,8163,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128,TA,Gd,CBlock,TA,TA,Av,ALQ,748,BLQ,294,102,1144,GasA,TA,Y,SBrkr,1144,0,0,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1959,RFn,1,796,TA,TA,Y,86,0,0,0,0,0,,,,0,3,2006,WD ,Normal,535152070,2221 CLARK AVE,42.0439505,-93.61760348
902206270,1798,137000,70,RM,57,9639,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,4,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1075,1075,GasA,Ex,Y,SBrkr,1156,642,0,0,0,2,1,4,1,TA,7,Typ,0,,Detchd,1935,Unf,2,342,TA,TA,N,0,0,160,0,0,0,,MnPrv,,0,5,2007,WD ,Normal,902206270,930 DUFF AVE,42.031402,-93.610465
534427090,1095,140000,190,RL,75,10382,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105,TA,Fa,CBlock,TA,TA,Gd,ALQ,513,Unf,0,75,588,GasA,TA,Y,SBrkr,1095,0,0,1,0,1,0,2,1,TA,6,Typ,0,,Attchd,1958,RFn,1,264,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2006,ConLD,Normal,534427090,809 HUNZIKER DR,42.04127677,-93.62179029
909279040,1180,137500,30,RL,80,11600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,700,700,GasA,Ex,Y,SBrkr,1180,0,0,0,0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1922,Unf,1,252,TA,Fa,Y,0,0,67,0,0,0,,,,0,7,2006,WD ,Normal,909279040,2138 HUGHES AVE,,
533130020,1923,190000,60,RL,107,10186,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,750,GasA,Ex,Y,SBrkr,1061,862,0,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992,RFn,2,564,TA,TA,Y,240,39,0,0,0,0,,,,0,6,2010,WD ,Normal,533130020,2920 NORTHRIDGE PKWY,42.04772999,-93.64899078
527455270,892,110000,20,RL,,9477,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,864,GasA,TA,Y,SBrkr,892,0,0,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1966,RFn,1,264,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,10,2008,WD ,Normal,527455270,2804 NORTHWESTERN AVE,42.04854122,-93.6265683
526302110,882,124500,20,RL,74,13008,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Fa,Fa,No,Rec,564,Unf,0,318,882,GasA,TA,Y,SBrkr,882,0,0,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1956,Unf,1,502,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD ,Normal,526302110,623 RIVER OAK DR,42.05284063,-93.6186329
905401100,1867,190000,20,RL,,10708,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,TA,TA,No,LwQ,379,BLQ,768,470,1617,GasA,Ex,Y,FuseA,1867,0,0,1,0,1,0,2,1,TA,7,Typ,3,Gd,Attchd,1955,Fin,1,303,TA,TA,Y,476,0,0,0,142,0,,GdWo,,0,11,2009,COD,Normal,905401100,3611 OAKLAND ST,42.02848294,-93.66641264
903227150,1453,132000,50,RM,53,6360,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300,TA,TA,CBlock,TA,TA,No,Rec,360,LwQ,159,316,835,GasA,TA,Y,FuseA,955,498,0,0,0,1,1,3,1,Gd,7,Min2,2,Fa,Detchd,1942,Unf,1,240,TA,TA,Y,0,0,35,0,148,0,,,,0,3,2010,WD ,Normal,903227150,1230 MARSTON AVE,42.03371335,-93.62349271
534251320,1328,143000,20,RL,,9790,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451,TA,TA,CBlock,TA,TA,No,ALQ,569,Rec,81,678,1328,GasA,TA,Y,SBrkr,1328,0,0,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963,Unf,2,528,TA,TA,Y,0,26,0,0,0,0,,,,0,6,2010,WD ,Normal,534251320,2017 NORTHWESTERN AVE,42.04231686,-93.62596267
909100080,1296,104000,30,RL,67,4853,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203,TA,TA,BrkTil,TA,TA,Mn,Rec,133,Unf,0,974,1107,GasA,Fa,N,FuseA,1296,0,0,0,0,2,0,2,1,Fa,5,Typ,1,Gd,Detchd,1979,Unf,1,260,TA,TA,Y,0,0,36,0,0,0,,MnPrv,,0,5,2010,WD ,Normal,909100080,2816 LINCOLN WAY,42.02266835,-93.65593598
905200160,1006,80000,20,RL,,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,CBlock,TA,TA,No,GLQ,288,Unf,0,718,1006,GasA,TA,Y,SBrkr,1006,0,0,0,0,1,0,3,1,TA,5,Typ,0,,,,,0,0,,,Y,0,24,0,0,0,0,,,,0,7,2008,WD ,Normal,905200160,1209 SCHOLL RD,42.03355033,-93.66555635
914478020,918,148000,80,RL,,8750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,6,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,50,TA,TA,CBlock,TA,TA,Av,Rec,224,GLQ,530,98,852,GasA,TA,Y,SBrkr,918,0,0,0,1,1,0,3,0,TA,4,Typ,0,,Attchd,1975,Unf,1,360,TA,TA,Y,192,84,0,0,0,0,,,,0,3,2007,WD ,Normal,914478020,3018 DIAMOND ST,41.995395,-93.6010036
527451650,1302,119500,160,RM,21,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,0,399,630,GasA,TA,Y,SBrkr,630,672,0,0,0,2,1,3,1,TA,6,Typ,0,,Detchd,1972,Unf,1,264,TA,TA,Y,185,0,0,0,0,0,,,,0,2,2009,WD ,Normal,527451650,1465 BRECKINRIDGE CT,42.05183087,-93.62984333
528142150,1760,269500,20,RL,90,12878,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,418,Gd,TA,PConc,Gd,TA,No,ALQ,1262,Unf,0,498,1760,GasA,Ex,Y,SBrkr,1760,0,0,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2003,Fin,2,583,TA,TA,Y,165,190,0,0,0,0,,,,0,6,2009,WD ,Normal,528142150,3119 HARRISON RD,42.0615416,-93.6387864
531452210,1320,150000,60,RL,,9019,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,274,Unf,0,362,636,GasA,Ex,Y,SBrkr,636,684,0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1994,Fin,2,472,TA,TA,Y,0,40,0,0,0,0,,,,0,7,2006,WD ,Normal,531452210,5007 KANSAS DR,42.03750463,-93.68681027
528168030,2400,290000,60,RL,96,13262,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1082,1082,GasA,Ex,Y,SBrkr,1105,1295,0,0,0,3,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2003,Fin,3,730,TA,TA,Y,114,40,0,0,0,0,,,,0,6,2009,WD ,Normal,528168030,3902 VALLEY VIEW RD,42.05891924,-93.65476667
923202105,1430,173500,20,RL,93,10114,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1430,1430,GasA,Ex,Y,SBrkr,1430,0,0,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2004,RFn,2,624,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2010,WD ,Normal,923202105,3515 EMERALD DR,41.99098981,-93.6084079
911103060,1991,119600,190,C (all),75,8250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,5,6,1895,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,957,957,GasA,Fa,N,SBrkr,1034,957,0,0,0,2,0,4,2,TA,9,Typ,0,,,,,0,0,,,N,0,0,133,0,0,0,,,,0,6,2007,WD ,Normal,911103060,311 S WALNUT AVE,42.01996548,-93.61700354
534401190,1136,140000,20,RL,80,9200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Rec,892,Unf,0,244,1136,GasA,TA,Y,SBrkr,1136,0,0,1,0,1,0,3,1,TA,5,Typ,1,Gd,Attchd,1965,RFn,1,384,TA,TA,Y,426,0,0,0,0,0,,,,0,7,2008,WD ,Normal,534401190,1712 COOLIDGE DR,42.03973741,-93.62970074
907175100,1779,197900,60,RL,80,10400,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,Y,SBrkr,866,913,0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1998,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,,,,0,3,2009,WD ,Normal,907175100,5303 THACKERAY DR,42.01853734,-93.69069531
902110010,967,99900,30,RM,56,3153,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,967,967,GasA,Gd,Y,SBrkr,967,0,0,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1920,Unf,1,180,Fa,TA,N,0,0,26,0,0,0,,,,0,7,2007,WD ,Normal,902110010,512 10TH ST,42.03121157,-93.61732269
534431020,908,138500,45,RL,85,12172,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,PConc,TA,TA,No,LwQ,130,Rec,259,433,822,GasA,TA,Y,SBrkr,908,0,0,0,0,1,0,2,1,TA,4,Typ,0,,Attchd,1975,Unf,2,512,TA,TA,Y,284,24,0,0,192,0,,MnPrv,,0,10,2007,WD ,Normal,534431020,818 MURRAY DR,42.03919252,-93.62185079
908186080,1072,145500,180,RM,35,3675,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,TA,TA,Wood,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Y,SBrkr,1072,0,0,1,0,1,0,2,1,TA,5,Typ,0,,Basment,2005,Fin,2,525,TA,TA,Y,0,28,0,0,0,0,,,,0,4,2009,WD ,Normal,908186080,3825 MARIGOLD DR,42.01896136,-93.66919162
903233030,1281,132500,50,RM,51,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,351,Unf,0,405,756,GasA,Gd,Y,FuseA,903,378,0,1,0,1,0,2,1,Gd,6,Typ,0,,Detchd,1926,Unf,2,379,TA,TA,Y,25,0,0,0,0,0,,,,0,8,2007,WD ,Normal,903233030,1123 HARDING AVE,42.03247648,-93.62154649
902406070,1521,146500,70,RM,60,9720,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,2002,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,741,741,GasA,Ex,Y,SBrkr,780,741,0,0,0,1,0,4,1,Gd,8,Typ,0,,Detchd,1950,Unf,3,640,TA,TA,Y,0,0,238,0,0,0,,MnPrv,,0,9,2009,WD ,Normal,902406070,618 CRAWFORD AVE,42.02730468,-93.60702961
532354010,970,132500,20,RL,80,8480,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,630,Unf,0,340,970,GasA,TA,Y,SBrkr,970,0,0,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1996,Unf,2,624,TA,TA,Y,0,24,0,0,192,0,,,,0,7,2007,WD ,Normal,532354010,4142 TORONTO ST,42.03594086,-93.67474
