,BedroomAbvGr,HeatingQC,CentralAir,HouseStyle,2ndFlrSF,1stFlrSF,KitchenAbvGr,KitchenQual,GarageCars,GarageArea,OverallCond,Street,dist_to_ISU,Latitude,Longitude,TotalFullBath,TotalHalfBath
2000,2,Ex,Y,1,0,1208,1,Gd,2.0,632.0,5,Pave,3642.6653898211657,42.02463598,-93.69051213,3.0,0.0
2001,4,Gd,Y,1,0,1721,1,TA,2.0,464.0,6,Pave,3405.971349047772,42.04401057,-93.61247676,1.0,0.0
2002,4,TA,Y,2,896,896,2,TA,0.0,0.0,5,Pave,3718.7323833348796,42.05653743,-93.62615978,2.0,2.0
2003,4,Ex,Y,2,1518,1518,1,Ex,3.0,840.0,9,Pave,2997.4301404690063,42.0295309,-93.61041103,2.0,1.0
2004,3,TA,Y,2,685,1040,1,TA,2.0,550.0,6,Pave,2923.434152154052,42.05230891,-93.6384883,2.0,1.0
2005,3,Ex,Y,1,0,964,1,TA,2.0,784.0,7,Pave,2891.3573394746545,42.04467756,-93.62120572,1.0,0.0
2006,3,TA,Y,1,0,1208,1,TA,2.0,546.0,6,Pave,1898.0664823564105,42.04376906,-93.6462976,2.0,1.0
2007,2,Ex,Y,1,0,2034,1,TA,4.0,1041.0,5,Pave,4783.915254506084,41.99325218,-93.61008247,1.0,0.0
2008,3,Ex,Y,2,898,1091,1,Gd,2.0,586.0,5,Pave,3526.724397801305,42.01828353,-93.68766332,3.0,1.0
2009,2,TA,Y,1,0,1040,1,TA,2.0,625.0,7,Pave,3278.8394905187806,42.03609211,-93.60886889,1.0,0.0
2011,2,Ex,Y,1,0,864,1,TA,1.0,528.0,5,Pave,2757.4774358046243,42.03315791,-93.6142664,1.0,0.0
2012,2,Ex,N,2,536,825,1,TA,1.0,185.0,7,Pave,2637.9728852048916,42.02112145,-93.61545986,1.0,0.0
2013,3,TA,N,1,0,960,1,TA,2.0,576.0,5,Pave,1764.429313191042,42.028567,-93.62528674,2.0,0.0
2014,2,Ex,Y,1,0,1004,1,TA,2.0,480.0,7,Pave,3580.437359659761,42.05514961,-93.62619343,2.0,0.0
2015,3,Ex,Y,1,0,1440,1,Gd,2.0,467.0,7,Pave,3159.7634039073814,42.054417,-93.638063,2.0,0.0
2016,3,Ex,Y,1,0,833,1,TA,0.0,0.0,5,Pave,5532.560361047397,41.98822925,-93.60403583,2.0,0.0
2017,4,TA,Y,2,813,993,1,TA,2.0,483.0,5,Pave,3611.6954323886052,42.03700276,-93.6050291,1.0,1.0
2018,2,TA,Y,1,0,864,1,TA,1.0,440.0,5,Pave,2601.8672382115365,42.03537915,-93.67575487,1.0,0.0
2019,3,Ex,Y,1,0,1802,1,Ex,3.0,843.0,5,Pave,3926.3150867233,42.0612828,-93.65610131,2.0,1.0
2020,3,Ex,Y,2,1142,1220,1,Gd,2.0,1105.0,5,Pave,2199.9292484915936,42.04638011,-93.64376799,3.0,1.0
2021,3,Gd,Y,2,893,844,1,Gd,2.0,506.0,5,Pave,3528.495558037772,42.03465656,-93.6878562,2.0,2.0
2022,3,Gd,Y,1,0,1872,1,TA,2.0,604.0,5,Pave,3084.365216355769,42.0532628,-93.63574211,2.0,1.0
2023,2,TA,Y,1,0,1575,1,Gd,2.0,400.0,6,Pave,2763.4467142793146,42.03847569,-93.61703526,1.0,1.0
2024,3,Ex,Y,1,0,1008,1,Fa,1.0,308.0,6,Pave,2860.3253915567448,42.0430122,-93.6197207,2.0,0.0
2025,5,TA,Y,2,1032,1178,1,Fa,1.0,205.0,4,Pave,2435.905926433979,42.02814963,-93.61707365,2.0,0.0
2026,3,Ex,Y,2,718,704,1,Gd,2.0,440.0,5,Pave,3541.3967354791484,42.02322587,-93.68911743,2.0,1.0
2027,4,Ex,Y,2,1368,1358,1,Gd,3.0,725.0,5,Pave,2856.474383277258,42.05177008,-93.65404623,2.0,1.0
2028,2,Ex,Y,1,0,1290,1,Gd,2.0,662.0,5,Pave,3655.2767129421677,42.02463291,-93.69066485,3.0,0.0
2029,2,TA,Y,1,0,958,1,TA,2.0,440.0,5,Pave,3062.7394713686554,42.05025516,-93.62727739,2.0,0.0
2030,3,TA,Y,2,546,672,1,TA,1.0,264.0,5,Pave,3231.98640211394,42.05261061,-93.62876589,1.0,1.0
2031,2,Gd,Y,2,0,965,1,TA,2.0,580.0,5,Pave,3809.233338041263,42.02133066,-93.69204514,2.0,0.0
2032,2,Ex,Y,1,0,914,1,Gd,0.0,0.0,5,Pave,2139.8771242425814,42.0210609,-93.67126845,2.0,0.0
2033,3,Ex,Y,1,0,1444,1,Gd,2.0,577.0,5,Pave,3912.367142224319,42.01612279,-93.69167096,3.0,0.0
2034,3,Ex,Y,2,662,646,1,Gd,2.0,497.0,6,Pave,3685.611884411562,42.02108399,-93.69047331,3.0,1.0
2035,3,Ex,Y,1,0,1080,1,Gd,0.0,0.0,5,Pave,3971.074227161991,42.03779694,-93.69220055,2.0,0.0
2036,3,Ex,Y,2,649,754,1,TA,1.0,308.0,7,Pave,1889.8784841007446,42.0229578,-93.62418206,2.0,1.0
2037,3,Fa,Y,1,0,1380,1,TA,1.0,364.0,7,Pave,3526.7895263204964,42.04018945,-93.60785242,1.0,1.0
2038,2,TA,Y,1,0,1236,1,TA,2.0,923.0,7,Pave,3157.9840289384256,42.03005282,-93.60853376,2.0,0.0
2039,3,Ex,Y,1,0,2223,1,TA,2.0,516.0,6,Pave,3507.8524707217916,42.04956607,-93.61723705,3.0,0.0
2040,4,TA,Y,1,0,1560,2,TA,2.0,484.0,5,Pave,2803.075267863314,42.04088231,-93.61844104,2.0,0.0
2041,4,Fa,Y,1,454,1002,1,TA,1.0,280.0,3,Pave,1147.9585093419369,42.0228344,-93.65938651,2.0,1.0
2042,3,Gd,Y,2,955,821,1,TA,2.0,443.0,5,Pave,3965.0214192140907,42.06144057,-93.63567653,2.0,1.0
2043,2,Ex,Y,1,0,1122,1,Gd,2.0,528.0,7,Pave,3204.585889839159,42.03362853,-93.60883902,2.0,0.0
2044,3,TA,Y,1,620,958,1,Fa,1.0,240.0,7,Pave,2330.884593053128,42.03492251,-93.62054071,2.0,0.0
2045,2,Ex,Y,1,0,1684,1,Ex,2.0,564.0,5,Pave,3420.5343220568584,42.05703281,-93.65339188,2.0,0.0
2046,3,Ex,Y,1,0,874,1,TA,1.0,288.0,7,Pave,5120.978222660441,41.99298177,-93.60428138,2.0,0.0
2047,2,TA,Y,1,0,1236,1,Gd,1.0,447.0,6,Pave,3325.9435366447706,42.04289355,-93.61264122,1.0,1.0
2049,3,Gd,Y,2,0,913,1,TA,1.0,240.0,5,Pave,2647.402155184896,42.03209108,-93.67772001,2.0,0.0
2050,2,Ex,Y,1,0,2006,1,Gd,3.0,938.0,5,Pave,2829.398386464115,42.05188771,-93.65136355,3.0,0.0
2051,3,Ex,Y,1,0,1498,1,Gd,3.0,844.0,5,Pave,3535.7853202281985,42.02379443,-93.68912645,2.0,0.0
2052,2,Gd,Y,1,299,735,1,TA,1.0,240.0,6,Pave,2824.0035391282872,42.03733263,-93.61544869,1.0,0.0
2053,2,TA,Y,1,0,1220,1,TA,2.0,944.0,5,Pave,2826.6613664315337,42.0507044,-93.6352344,2.0,1.0
2054,3,Ex,Y,2,624,608,1,TA,1.0,217.0,6,Pave,2052.3756812764777,42.03367037,-93.62349129,1.0,1.0
2055,4,Ex,Y,1,0,1625,2,TA,2.0,484.0,6,Pave,2144.093674443242,42.04268286,-93.631977,2.0,0.0
2056,2,Gd,Y,1,0,1028,1,TA,2.0,360.0,6,Pave,2235.5511619394474,42.03147516,-93.62020847,1.0,0.0
2057,2,TA,Y,2,462,530,1,TA,1.0,297.0,5,Pave,5276.239628280938,41.9925693,-93.6021357,2.0,0.0
2058,3,TA,Y,1,0,1671,1,TA,2.0,484.0,6,Pave,2950.7193002818212,42.052397,-93.637584,2.0,0.0
2059,1,Ex,Y,1,0,848,1,Gd,2.0,420.0,5,Pave,3087.762061490886,42.0162847,-93.68115055,2.0,0.0
2060,3,TA,Y,1,0,1383,1,TA,1.0,292.0,5,Pave,3456.4959608536865,42.04493194,-93.6126021,1.0,1.0
2061,3,Ex,Y,2,884,1008,1,TA,2.0,431.0,5,Pave,3561.0939648012622,42.05857819,-93.64236597,2.0,1.0
2063,2,Gd,Y,2,0,1644,1,Gd,2.0,569.0,5,Pave,3213.051325942815,42.02958091,-93.68520634,3.0,1.0
2064,3,TA,Y,1,0,864,1,TA,2.0,576.0,5,Pave,3366.500696013272,42.05444194,-93.63017461,2.0,0.0
2065,3,TA,Y,1,0,1164,1,TA,2.0,528.0,5,Pave,2272.4307593607195,42.04452171,-93.63303374,1.0,1.0
2066,3,Gd,Y,1,0,1178,1,Gd,2.0,439.0,6,Pave,2836.1964858247916,42.0496001,-93.63137615,1.0,2.0
2067,2,Gd,Y,1,428,880,1,TA,2.0,400.0,6,Pave,1690.6757061586952,42.02511612,-93.6261432,2.0,0.0
2068,2,Gd,N,2,550,796,1,TA,1.0,384.0,7,Pave,1694.5952105490985,42.01956981,-93.66463091,1.0,1.0
2069,3,Gd,Y,2,1060,1038,1,Ex,3.0,878.0,5,Pave,3820.0777295943317,42.06074639,-93.65268458,2.0,1.0
2070,3,Gd,Y,1,611,910,1,Gd,1.0,597.0,6,Pave,3264.780891233831,42.03618424,-93.60909058,1.0,1.0
2071,3,Ex,Y,1,0,1621,1,Gd,2.0,440.0,7,Pave,3278.9412248852855,42.05551467,-93.638062,3.0,0.0
2072,3,TA,Y,1,0,972,1,TA,1.0,305.0,6,Pave,2926.5904129737564,42.04134478,-93.61705688,1.0,0.0
2073,3,Ex,Y,1,588,676,1,TA,2.0,400.0,6,Pave,991.2039245049488,42.01778776,-93.64625416,1.0,0.0
2074,3,Ex,Y,1,0,1160,1,Gd,1.0,257.0,6,Pave,5260.833977192001,41.99331179,-93.60138639,2.0,0.0
2075,3,Gd,Y,2,709,802,1,TA,2.0,413.0,5,Pave,3881.6470025703998,42.0607983,-93.6364315,3.0,1.0
2076,2,Gd,Y,1,0,1501,1,Gd,2.0,512.0,6,Pave,2526.3700260947967,42.00451861,-93.63987969,3.0,0.0
2077,3,TA,Y,1,545,944,1,TA,1.0,240.0,7,Pave,1112.5884345778848,42.01681718,-93.64860476,2.0,0.0
2078,3,Gd,Y,1,0,1442,1,Gd,2.0,719.0,5,Pave,3206.4976561513377,42.03376816,-93.68413784,3.0,0.0
2079,3,Gd,Y,2,676,760,1,TA,2.0,528.0,6,Pave,2797.3412711724145,42.01929217,-93.678863,3.0,0.0
2080,3,Ex,Y,2,888,1222,1,Gd,2.0,463.0,5,Pave,3730.640381521544,42.03603625,-93.68988476,3.0,1.0
2081,3,TA,Y,1,0,1350,1,TA,2.0,478.0,5,Pave,3108.0232132728306,42.05251391,-93.63206652,2.0,0.0
2082,4,Ex,Y,1,668,1252,1,Gd,2.0,451.0,5,Pave,1750.535579233098,42.03327787,-93.66575548,3.0,0.0
2083,4,TA,Y,2,616,1035,1,TA,1.0,276.0,5,Pave,3542.796310315064,42.03939524,-93.60715662,2.0,1.0
2084,2,Gd,N,1,240,780,1,TA,0.0,0.0,8,Pave,2297.049343236378,42.03461126,-93.67219103,1.0,0.0
2085,3,TA,Y,1,0,1474,1,TA,2.0,495.0,2,Pave,4147.583338451903,42.05936578,-93.62225304,1.0,0.0
2086,3,Gd,Y,1,0,1048,1,TA,2.0,420.0,5,Pave,3315.3829452384653,42.03709327,-93.60887627,1.0,0.0
2087,4,Ex,Y,2,1567,1933,1,Ex,3.0,959.0,5,Pave,2649.3059084375877,42.04941396,-93.65618536,4.0,1.0
2088,3,Ex,Y,2,926,944,1,Gd,2.0,608.0,5,Pave,3424.3078584644027,42.01697139,-93.68583084,2.0,1.0
2089,3,Ex,Y,1,0,1094,1,Gd,2.0,576.0,5,Pave,3807.3461993995124,42.037745,-93.690134,2.0,0.0
2090,4,Ex,Y,2,941,1216,1,Gd,2.0,487.0,6,Pave,3533.4053468054876,42.04862613,-93.61553205,2.0,1.0
2091,2,Gd,Y,2,0,1072,1,TA,2.0,525.0,5,Pave,2069.3423955563153,42.01896306,-93.66928372,2.0,0.0
2092,3,Ex,Y,1,0,1414,1,TA,2.0,601.0,8,Pave,3688.3370335622126,42.052681,-93.618734,2.0,0.0
2093,3,Fa,Y,1,0,1238,1,TA,1.0,357.0,3,Pave,3345.7938048471406,42.03605315,-93.60799748,1.0,1.0
2094,3,Gd,Y,1,0,1488,1,TA,2.0,569.0,6,Pave,1637.8929914679504,42.02582066,-93.66629389,1.0,0.0
2095,2,Ex,Y,1,504,798,1,Gd,1.0,224.0,8,Pave,1353.4800667727277,42.03274632,-93.66072222,1.0,1.0
2096,3,Ex,Y,2,1004,996,1,TA,3.0,650.0,5,Pave,5666.3743050602725,41.98926996,-93.59996163,2.0,1.0
2097,2,Gd,Y,1,492,548,1,TA,2.0,624.0,7,Pave,1981.6152898894054,42.03164405,-93.6234501,1.0,0.0
2098,3,TA,Y,1,0,1064,1,TA,2.0,528.0,6,Pave,2381.573277598943,42.032344,-93.674315,1.0,1.0
2099,2,Gd,Y,1,0,968,1,TA,1.0,331.0,6,Pave,3451.43219051735,42.02711177,-93.60471827,1.0,0.0
2100,3,Ex,Y,1,0,1480,1,Gd,2.0,620.0,5,Pave,3062.921722317857,42.0440232,-93.61766536,3.0,0.0
2101,3,Ex,Y,2,842,798,1,Gd,2.0,595.0,5,Pave,3620.0072161503076,42.0159677,-93.68787274,2.0,1.0
2102,3,TA,Y,2,784,790,1,TA,2.0,566.0,5,Pave,3365.589731366205,42.0548571,-93.63154857,3.0,1.0
2103,2,Ex,Y,1,0,1616,1,Gd,2.0,608.0,5,Pave,3969.4782504273257,42.06078188,-93.63219859,3.0,0.0
2104,3,Gd,Y,2,720,1048,1,TA,2.0,576.0,6,Pave,2081.9435213145002,42.02904622,-93.62149286,2.0,0.0
2105,4,Ex,Y,1,1259,1361,2,TA,2.0,600.0,5,Pave,1188.8316284160976,42.03460829,-93.65618625,2.0,2.0
2106,3,Ex,Y,1,0,1654,1,Gd,3.0,900.0,5,Pave,3416.6847401751315,42.01697176,-93.68573373,3.0,0.0
2107,3,Ex,Y,2,785,936,1,Gd,2.0,471.0,5,Pave,3676.8793731762107,42.03603411,-93.68920751,2.0,2.0
2108,3,Ex,Y,1,412,1014,1,TA,1.0,230.0,7,Pave,2046.5228547171773,42.03152573,-93.6225894,1.0,0.0
2109,3,TA,Y,1,0,1560,1,TA,2.0,580.0,4,Pave,1654.8892844894235,42.01248165,-93.64058113,1.0,1.0
2110,3,TA,Y,1,0,1644,1,TA,2.0,418.0,5,Pave,2086.9236765705164,42.03485248,-93.623741,2.0,0.0
2111,3,TA,Y,1,0,1103,1,TA,2.0,462.0,6,Pave,2834.773130353917,42.04959969,-93.6314142,2.0,0.0
2112,2,TA,Y,1,0,1567,1,Gd,2.0,714.0,5,Pave,5537.530650060966,41.99068226,-93.60021519,3.0,0.0
2114,5,TA,N,2,795,954,1,TA,1.0,440.0,5,Pave,927.7639081161232,42.02188533,-93.65567301,2.0,0.0
2115,3,TA,N,2,908,1160,1,Gd,1.0,315.0,7,Pave,1743.9525552733028,42.030304,-93.625951,1.0,1.0
2116,2,TA,N,1,0,1032,1,TA,1.0,260.0,7,Pave,1146.1042589326146,42.02764614,-93.660317,1.0,0.0
2117,1,Ex,Y,1,0,1341,1,Gd,2.0,482.0,5,Pave,2902.7933007769784,42.01766727,-93.67947,2.0,1.0
2118,3,Ex,Y,2,899,872,1,Gd,2.0,600.0,5,Pave,3680.521230920647,42.01880653,-93.6897705,3.0,1.0
2119,3,TA,Y,2,0,999,1,TA,1.0,308.0,5,Pave,2514.363575246739,42.03337494,-93.67558555,2.0,0.0
2120,3,Ex,Y,1,0,912,1,Gd,1.0,300.0,8,Pave,2136.489666568413,42.03547189,-93.66951442,2.0,0.0
2121,3,Ex,Y,1,0,1392,1,Gd,3.0,650.0,5,Pave,4763.308254894117,41.99522755,-93.60738803,2.0,0.0
2123,3,Fa,Y,2,601,855,1,TA,2.0,440.0,5,Pave,3070.6564025069774,42.0497145,-93.62595076,2.0,1.0
2124,4,Ex,Y,2,1285,1158,1,Gd,3.0,744.0,5,Pave,2865.602655119998,42.05209935,-93.64062832,2.0,1.0
2125,3,Ex,Y,1,0,1668,1,Gd,3.0,702.0,5,Pave,2931.8336837145607,42.0180246,-93.68001603,3.0,0.0
2126,3,Gd,Y,2,676,794,1,TA,2.0,388.0,6,Pave,3881.6470025703998,42.0607983,-93.6364315,2.0,1.0
2127,4,Ex,Y,2,1158,1632,1,Ex,4.0,1150.0,5,Pave,3841.9584863121613,42.06026382,-93.65754506,3.0,1.0
2128,3,TA,Y,2,0,1254,1,TA,2.0,525.0,5,Pave,3385.5244202377535,42.04681067,-93.61572146,2.0,0.0
2129,3,Gd,Y,1,0,1851,1,TA,2.0,506.0,6,Pave,3558.0009523115855,42.05034168,-93.61746742,2.0,0.0
2130,4,TA,Y,2,936,876,1,TA,1.0,264.0,5,Pave,3695.89242684454,42.03632542,-93.60366919,2.0,0.0
2132,3,Ex,Y,1,0,1468,1,Gd,3.0,904.0,5,Pave,3548.54563587839,42.02618222,-93.68945516,2.0,0.0
2133,3,Fa,N,1,537,986,1,Fa,1.0,295.0,7,Pave,1376.9100104430772,42.0149515,-93.64123348,3.0,0.0
2134,2,Ex,Y,2,924,1469,1,Ex,2.0,846.0,5,Pave,2308.484152745789,42.04715762,-93.64174117,3.0,1.0
2135,3,TA,Y,1,521,872,1,TA,1.0,300.0,7,Pave,1671.1462019904604,42.01854295,-93.66349157,1.0,1.0
2136,3,Ex,Y,1,0,1013,1,TA,1.0,160.0,7,Pave,2178.3593081448626,42.03334814,-93.62169108,1.0,0.0
2137,3,Ex,Y,1,0,1349,1,TA,2.0,539.0,5,Pave,3644.9869591883385,42.03613564,-93.68876404,2.0,0.0
2139,4,Ex,Y,2,840,780,1,TA,2.0,462.0,5,Pave,2729.4908082304196,42.05028027,-93.63731636,2.0,1.0
2140,3,Gd,Y,2,677,955,1,TA,2.0,462.0,5,Pave,3551.3847575150457,42.0581922,-93.63933665,2.0,1.0
2141,1,Ex,Y,1,0,848,1,Gd,2.0,420.0,5,Pave,3157.8666845587727,42.0162732,-93.68205828,2.0,0.0
2142,2,Ex,Y,1,0,1577,1,Ex,2.0,564.0,5,Pave,3422.3435351013463,42.05701005,-93.65369833,3.0,0.0
2143,4,Gd,Y,2,0,1507,1,TA,1.0,404.0,5,Pave,3425.658140956808,42.03592591,-93.60692725,2.0,0.0
2144,4,Ex,Y,2,1182,912,1,Gd,2.0,615.0,5,Pave,2772.955937832181,42.05130148,-93.6410041,2.0,1.0
2145,3,Ex,Y,1,0,1092,1,TA,2.0,504.0,7,Pave,2303.2518118671414,42.04194369,-93.62761807,2.0,0.0
2146,3,Ex,Y,2,873,975,1,Gd,2.0,592.0,5,Pave,2199.580659838672,42.04638169,-93.64383049,3.0,1.0
2147,4,Ex,Y,2,1089,1108,1,Gd,3.0,783.0,5,Pave,2631.182513750139,42.04970529,-93.65395841,3.0,1.0
2148,3,TA,Y,1,297,885,1,TA,1.0,378.0,7,Pave,3127.3929285836416,42.03046118,-93.60897673,1.0,1.0
2149,3,Ex,Y,1,817,1137,1,Gd,2.0,431.0,9,Pave,1264.049324777801,42.015552,-93.643505,1.0,2.0
2150,2,Ex,Y,1,0,1484,1,Ex,2.0,472.0,5,Pave,3640.7370261897613,41.99410007,-93.65059963,2.0,0.0
2151,1,TA,N,1,0,498,1,TA,1.0,216.0,3,Pave,1165.7204097665597,42.02185706,-93.65901636,1.0,0.0
2152,2,Gd,Y,1,0,672,1,TA,1.0,308.0,7,Pave,3007.3225347071234,42.03584084,-93.61223147,1.0,0.0
2153,2,TA,Y,1,213,1072,1,TA,1.0,240.0,5,Pave,2114.6422592132312,42.03121286,-93.62162916,2.0,0.0
2154,3,Gd,Y,1,0,1029,1,TA,1.0,261.0,5,Pave,2126.2612961526315,42.03442457,-93.67004947,2.0,0.0
2155,3,Ex,Y,1,0,1114,1,Gd,2.0,576.0,5,Pave,3844.53908673799,42.03779564,-93.69058646,2.0,1.0
2156,3,Ex,Y,1,0,1700,1,Gd,2.0,544.0,5,Pave,3606.6720817338196,42.01586264,-93.68765182,3.0,0.0
2157,3,Ex,Y,1,0,948,1,TA,1.0,280.0,6,Pave,1582.903585213251,42.01984084,-93.66329144,2.0,0.0
2158,3,Ex,Y,1,0,1166,1,TA,1.0,240.0,5,Pave,1183.123852701257,42.01606527,-93.64695449,1.0,0.0
2159,4,Ex,Y,2,990,1074,1,Gd,2.0,527.0,5,Pave,4106.994541343521,42.0628119,-93.63605801,2.0,1.0
2160,2,Ex,Y,1,0,1643,1,TA,2.0,438.0,6,Pave,2962.9456861772987,42.02458194,-93.68225724,3.0,0.0
2161,2,Ex,Y,1,0,1513,1,Gd,2.0,521.0,5,Pave,3110.8334058051705,42.0187764,-93.6826174,3.0,0.0
2162,3,TA,Y,1,0,950,1,TA,1.0,280.0,5,Pave,3395.185718600701,42.05364196,-93.62715399,1.0,0.0
2163,3,Ex,Y,1,0,1094,1,TA,2.0,495.0,5,Pave,1593.3602469243249,42.027463,-93.665763,1.0,0.0
2164,3,Ex,Y,1,0,1671,1,Ex,2.0,550.0,9,Pave,1516.7974867726014,42.0376247,-93.65749739,4.0,0.0
2165,3,Ex,Y,2,600,628,1,TA,1.0,215.0,8,Pave,1091.8860300755498,42.01695054,-93.64492333,1.0,0.0
2166,2,Ex,Y,2,756,756,1,Gd,2.0,440.0,5,Pave,2163.5091487326367,42.04615047,-93.64582629,3.0,1.0
2168,2,TA,Y,1,0,1740,1,Gd,2.0,540.0,5,Pave,1830.2503264494667,42.04312178,-93.64800611,1.0,1.0
2169,3,Gd,Y,1,0,1382,1,Gd,1.0,350.0,5,Pave,3071.228289851745,42.04233399,-93.61584384,1.0,1.0
2170,3,Ex,Y,1,0,1056,1,TA,1.0,304.0,6,Pave,3479.0653105824135,42.05522035,-93.62917626,2.0,0.0
2171,3,TA,Y,1,0,1687,1,TA,2.0,572.0,5,Pave,3275.3466128170494,41.99845084,-93.6577312,2.0,0.0
2172,4,Ex,Y,1,673,1265,1,Gd,1.0,240.0,6,Pave,1041.869108048067,42.01881661,-93.63968323,2.0,0.0
2173,3,TA,Y,1,0,1586,1,TA,2.0,435.0,5,Pave,3290.9721420296396,42.05534492,-93.63647631,2.0,0.0
2174,3,TA,Y,1,0,1121,1,TA,2.0,480.0,6,Pave,2506.4069066610596,42.03364867,-93.67536794,2.0,0.0
2175,3,Gd,Y,1,0,875,1,Gd,2.0,728.0,8,Pave,3077.4820129547993,42.02165918,-93.68313335,1.0,0.0
2176,2,Ex,Y,1,0,1646,1,Gd,2.0,525.0,5,Pave,3183.4135602747897,42.00907896,-93.61612885,3.0,1.0
2177,3,Ex,Y,1,0,1414,1,Gd,2.0,494.0,5,Pave,3539.60266187045,42.01378673,-93.68566436,2.0,0.0
2178,4,Gd,Y,2,851,867,1,Gd,2.0,264.0,7,Pave,963.9954244095604,42.01853568,-93.64257482,2.0,1.0
2179,4,TA,Y,2,611,904,1,TA,1.0,384.0,5,Pave,1819.2178307850068,42.03327063,-93.66667141,2.0,0.0
2180,2,TA,Y,1,0,672,1,TA,1.0,256.0,4,Pave,2523.133252015368,42.03247784,-93.61695884,1.0,0.0
2181,2,TA,Y,2,453,453,1,TA,1.0,231.0,7,Pave,1812.7064951685059,42.03578542,-93.62827711,1.0,0.0
2182,3,TA,Y,1,0,876,1,TA,2.0,484.0,6,Pave,3140.263205169215,42.02114828,-93.68377459,2.0,0.0
2183,4,Gd,Y,1,804,1151,1,TA,1.0,356.0,5,Pave,1866.2169699704395,42.02131631,-93.62510124,2.0,0.0
2184,3,Gd,Y,1,0,1057,1,Gd,1.0,288.0,8,Pave,1737.9471648288713,42.02479216,-93.66738306,1.0,1.0
2185,3,Ex,Y,1,0,1493,1,Gd,2.0,508.0,5,Pave,2899.859828488965,42.01774376,-93.67947,3.0,0.0
2186,1,Ex,Y,1,0,1494,1,Gd,2.0,478.0,5,Pave,1997.6414295126729,42.04462445,-93.64812866,2.0,1.0
2187,3,TA,Y,2,567,525,1,TA,2.0,440.0,5,Pave,3195.189036289802,42.05257763,-93.62967988,1.0,1.0
2188,2,Ex,Y,1,0,1222,1,Gd,2.0,615.0,5,Pave,3777.0267520826533,42.024613,-93.69213999,2.0,0.0
2190,3,TA,Y,2,0,1350,1,TA,2.0,520.0,5,Pave,2393.351014613008,42.04196995,-93.62607666,2.0,1.0
2191,3,Ex,Y,1,0,1040,1,Gd,1.0,286.0,7,Pave,3499.4795066957495,42.03595767,-93.60600456,2.0,0.0
2192,3,Ex,Y,2,656,774,1,TA,2.0,400.0,5,Pave,3750.537243117258,42.06019847,-93.64119445,2.0,1.0
2193,3,Ex,Y,2,836,928,1,Gd,2.0,470.0,5,Pave,3524.4679984983127,42.02119538,-93.68851928,3.0,1.0
2194,3,Gd,Y,1,0,1364,1,TA,1.0,331.0,5,Pave,3079.189166705434,42.045058,-93.61858645,1.0,1.0
2195,3,Ex,Y,1,0,2452,1,Ex,3.0,886.0,5,Pave,3642.6918248098204,42.058839,-93.655045,4.0,0.0
2196,3,Ex,Y,2,871,1082,1,Gd,3.0,1043.0,5,Pave,2839.696372650383,42.05214108,-93.64350701,2.0,1.0
2197,3,TA,Y,1,0,1216,1,TA,1.0,336.0,5,Pave,2843.355728666584,42.04199771,-93.61891271,2.0,0.0
2198,2,Ex,Y,1,0,1557,1,Ex,2.0,484.0,5,Pave,2179.8347873370685,42.04629917,-93.64706897,3.0,0.0
2199,2,TA,Y,2,504,483,1,TA,1.0,288.0,5,Pave,3104.335876292746,42.05165761,-93.62965413,1.0,1.0
2200,3,TA,Y,1,0,864,1,TA,1.0,399.0,5,Pave,1178.4812634425377,42.02580919,-93.66071687,1.0,1.0
2201,2,Gd,Y,1,0,796,1,TA,0.0,0.0,7,Pave,2797.1012278138674,42.0192995,-93.678863,1.0,0.0
2204,5,TA,N,2,915,1422,2,TA,2.0,560.0,5,Pave,2463.233447335037,42.02928592,-93.61688178,2.0,0.0
2205,3,TA,Y,2,702,686,1,TA,1.0,317.0,6,Pave,3413.479931900274,42.02016451,-93.68687633,1.0,1.0
2206,3,TA,Y,2,601,855,1,TA,2.0,440.0,6,Pave,3215.435028172762,42.05071839,-93.6248177,2.0,1.0
2207,4,Fa,Y,2,1087,1567,1,TA,2.0,638.0,4,Pave,1566.112007979651,42.03441436,-93.66236432,3.0,0.0
2208,2,Ex,Y,1,0,1367,1,Gd,2.0,484.0,5,Pave,3511.3713094794275,42.05818162,-93.64982857,2.0,0.0
2209,3,Gd,Y,1,0,1572,1,TA,3.0,995.0,4,Grvl,3517.5645577160976,41.9974232,-93.6626278,2.0,1.0
2210,2,Ex,Y,1,0,1456,1,Ex,2.0,539.0,5,Pave,3479.777989715686,42.05778928,-93.6513167,2.0,0.0
2211,3,Ex,Y,1,0,1141,1,Gd,2.0,484.0,5,Pave,3912.545892316442,42.03772392,-93.69148693,2.0,1.0
2212,3,Gd,Y,2,581,958,1,Gd,2.0,686.0,8,Pave,2659.7999749681044,42.03347845,-93.61561708,2.0,0.0
2213,1,TA,Y,2,0,1008,1,Gd,2.0,678.0,5,Pave,5258.4842710783405,41.99110912,-93.60459116,2.0,0.0
2215,4,TA,N,1,464,824,1,TA,1.0,240.0,4,Pave,1184.379785270773,42.01606471,-93.64728786,1.0,0.0
2216,2,Ex,Y,2,756,756,1,Gd,2.0,440.0,5,Pave,2163.720315451399,42.04615084,-93.64575049,3.0,1.0
2217,4,Gd,Y,2,704,2000,1,Ex,2.0,538.0,7,Pave,3587.909485596155,42.04929427,-93.61548374,3.0,1.0
